2025-12-24 22:34:01,493 - BinaryFileReader - INFO - Starting to read binary file: \data\customers.binary
2025-12-24 22:34:01,493 - BinaryFileReader - INFO - Record format: <i50s50s100s20s50s3s10s11s
2025-12-24 22:34:01,494 - BinaryFileReader - INFO - Record size: 298 bytes
2025-12-24 22:34:01,495 - BinaryFileReader - INFO - Error handling mode: skip
2025-12-24 22:34:01,495 - BinaryFileReader - ERROR - File integrity check failed: File does not exist: \data\customers.binary
2025-12-24 22:34:33,211 - BinaryFileReader - INFO - Starting to read binary file: \data\customers.binary
2025-12-24 22:34:33,212 - BinaryFileReader - INFO - Record format: <i50s50s100s20s50s3s10s11s
2025-12-24 22:34:33,212 - BinaryFileReader - INFO - Record size: 298 bytes
2025-12-24 22:34:33,216 - BinaryFileReader - INFO - Error handling mode: skip
2025-12-24 22:34:33,217 - BinaryFileReader - ERROR - File integrity check failed: File does not exist: \data\customers.binary
2025-12-24 22:37:27,194 - BinaryFileReader - INFO - Starting to read binary file: data\customers.binary
2025-12-24 22:37:27,195 - BinaryFileReader - INFO - Record format: <i50s50s100s20s50s3s10s11s
2025-12-24 22:37:27,195 - BinaryFileReader - INFO - Record size: 298 bytes
2025-12-24 22:37:27,196 - BinaryFileReader - INFO - Error handling mode: skip
2025-12-24 22:37:27,196 - BinaryFileReader - WARNING - File size (600000 bytes) is not a multiple of record size (298 bytes). 126 trailing bytes detected. Expected size: 599874 bytes. File may be truncated or corrupted.
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1474, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1475, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1476, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1477, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1478, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1479, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1480, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1481, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1482, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1483, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1484, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1485, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1486, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1487, field 'city': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1488, field 'state': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1489, field 'state': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1490, field 'zip_code': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1491, field 'zip_code': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1492, field 'zip_code': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1493, field 'zip_code': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1494, field 'zip_code': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1495, field 'registration_date': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1496, field 'registration_date': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1497, field 'registration_date': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1498, field 'registration_date': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1499, field 'registration_date': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1503, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1504, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1505, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1506, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1507, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1508, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1509, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1510, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1511, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1512, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1513, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1514, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1515, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1516, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1517, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1518, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1519, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1520, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1521, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1522, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1523, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1524, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1525, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1526, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1527, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1528, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1529, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1530, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1531, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1532, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1533, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1534, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1535, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1536, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1537, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1538, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1539, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1540, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1541, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1542, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1543, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1544, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1545, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1675, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1676, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1677, field 'first_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1678, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1679, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1680, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1681, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1682, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1683, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1684, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1685, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1686, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1687, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1688, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1689, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1690, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1691, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1692, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1693, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1694, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1695, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1696, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1697, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1698, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1699, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1700, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1701, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1702, field 'last_name': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1703, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1704, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1705, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1706, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1707, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1708, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1709, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1710, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1711, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1712, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1713, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1714, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1715, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1716, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1717, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1718, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1719, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1720, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1721, field 'email': Failed to decode with ascii, using fallback latin-1
2025-12-29 11:32:07 - BinaryFileReader - WARNING - Record 1722, field 'email': Failed to decode with ascii, using fallback latin-1
